"laplaphi","dphidz","dphidy","dphidx","dcdz","dcdy","rho","vx","vy","vz","phi","forceNSX","pressure","composition","forceNSY","potential","forceNSZ","t","dcdx","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.7505e-07,0,0,1.3753e-09,0,0,1,-5.8022e-19,4.0008e-05,0,1,0,-2.6225e-12,0.5,5.1371e-06,-5.1847e-14,0,0,2.7102e-10,,1.675,0.395,0.32,0
-2.7506e-07,0,0,1.3753e-09,0,0,1,6.7932e-19,3.9691e-05,0,1,0,-2.5983e-12,0.5,5.1371e-06,-1.3256e-13,0,0,2.7102e-10,,1.685,0.405,0.32,0
-2.5922e-07,0,0,-1.2961e-09,0,0,1,-5.7598e-19,3.9372e-05,0,1,0,-2.5739e-12,0.5,5.1371e-06,-1.3239e-13,0,0,-2.5515e-10,,1.695,0.415,0.32,0
2.5922e-07,0,0,-1.2961e-09,0,0,1,6.8101e-19,3.9049e-05,0,1,0,-2.5493e-12,0.5,5.1371e-06,-5.1126e-14,0,0,-2.5516e-10,,1.705,0.425,0.32,0
2.5922e-07,0,0,1.2961e-09,0,0,1,-5.7513e-19,3.8723e-05,0,1,0,-2.5245e-12,0.5,5.1371e-06,-5.1126e-14,0,0,2.5516e-10,,1.715,0.435,0.32,0
-2.5922e-07,0,0,1.2961e-09,0,0,1,6.7678e-19,3.8394e-05,0,1,0,-2.4994e-12,0.5,5.1371e-06,-1.3234e-13,0,0,2.5516e-10,,1.725,0.445,0.32,0
-2.5473e-07,0,0,-1.2736e-09,0,0,1,-5.7344e-19,3.8062e-05,0,1,0,-2.474e-12,0.5,5.1371e-06,-1.3234e-13,0,0,-2.5109e-10,,1.735,0.455,0.32,0
2.5473e-07,0,0,-1.2736e-09,0,0,1,6.7847e-19,3.7727e-05,0,1,0,-2.4485e-12,0.5,5.1371e-06,-5.9564e-14,0,0,-2.5109e-10,,1.745,0.465,0.32,0
2.5473e-07,0,0,1.2737e-09,0,0,1,-5.7175e-19,3.7388e-05,0,1,0,-2.4227e-12,0.5,5.1371e-06,-5.9508e-14,0,0,2.5109e-10,,1.755,0.475,0.32,0
-2.5473e-07,0,0,1.2736e-09,0,0,1,6.7508e-19,3.7047e-05,0,1,0,-2.3966e-12,0.5,5.1371e-06,-1.3245e-13,0,0,2.5109e-10,,1.765,0.485,0.32,0
-2.342e-07,0,0,-1.171e-09,0,0,1,-5.709e-19,3.6703e-05,0,1,0,-2.3704e-12,0.5,5.1371e-06,-1.3239e-13,0,0,-2.3014e-10,,1.775,0.495,0.32,0
2.342e-07,0,0,-1.171e-09,0,0,1,6.7508e-19,3.6355e-05,0,1,0,-2.3439e-12,0.5,5.1371e-06,-5.1126e-14,0,0,-2.3014e-10,,1.785,0.505,0.32,0
2.342e-07,0,0,1.171e-09,0,0,1,-5.709e-19,3.6005e-05,0,1,0,-2.3171e-12,0.5,5.1371e-06,-5.107e-14,0,0,2.3014e-10,,1.795,0.515,0.32,0
-2.342e-07,0,0,1.171e-09,0,0,1,6.7254e-19,3.5651e-05,0,1,0,-2.2901e-12,0.5,5.1371e-06,-1.3239e-13,0,0,2.3013e-10,,1.805,0.525,0.32,0
-2.5592e-07,0,0,-1.2795e-09,0,0,1,-5.7175e-19,3.5294e-05,0,1,0,-2.2629e-12,0.5,5.1371e-06,-1.3256e-13,0,0,-2.5181e-10,,1.815,0.535,0.32,0
2.5591e-07,0,0,-1.2796e-09,0,0,1,6.7424e-19,3.4935e-05,0,1,0,-2.2355e-12,0.5,5.1371e-06,-5.046e-14,0,0,-2.5181e-10,,1.825,0.545,0.32,0
2.5592e-07,0,0,1.2795e-09,0,0,1,-5.709e-19,3.4572e-05,0,1,0,-2.2078e-12,0.5,5.1371e-06,-5.0404e-14,0,0,2.5181e-10,,1.835,0.555,0.32,0
-5.001e-07,0,0,5.8609e-11,0,0,1,6.7678e-19,3.4206e-05,0,1,0,-2.1799e-12,0.5,5.1371e-06,-1.325e-13,0,0,1.1657e-11,,1.845,0.565,0.32,0
2.442e-07,0,0,-1.2209e-09,0,0,1,-5.6666e-19,3.3837e-05,0,1,0,-2.1517e-12,0.5,5.1371e-06,-5.1736e-14,0,0,-2.4015e-10,,1.855,0.575,0.32,0
2.4419e-07,0,0,1.221e-09,0,0,1,6.717e-19,3.3465e-05,0,1,0,-2.1233e-12,0.5,5.1371e-06,-5.1736e-14,0,0,2.4015e-10,,1.865,0.585,0.32,0
-2.4419e-07,0,0,1.221e-09,0,0,1,-5.7175e-19,3.3089e-05,0,1,0,-2.0947e-12,0.5,5.1371e-06,-1.325e-13,0,0,2.4015e-10,,1.875,0.595,0.32,0
2.2204e-12,0,0,-1.1102e-14,0,0,1,6.7e-19,3.2711e-05,0,1,0,-2.0659e-12,0.5,5.1371e-06,-1.3262e-13,0,0,-5.5511e-15,,1.885,0.605,0.32,0
-3.14e-07,0,0,-1.57e-09,0,0,1,-5.7513e-19,3.233e-05,0,1,0,-2.0368e-12,0.5,5.1371e-06,-1.3262e-13,0,0,-3.1028e-10,,1.895,0.615,0.32,0
3.14e-07,0,0,-1.57e-09,0,0,1,6.6661e-19,3.1945e-05,0,1,0,-2.0074e-12,0.5,5.1371e-06,-5.8287e-14,0,0,-3.1027e-10,,1.905,0.625,0.32,0
3.14e-07,0,0,1.57e-09,0,0,1,-5.7513e-19,3.1558e-05,0,1,0,-1.9779e-12,0.5,5.1371e-06,-5.8176e-14,0,0,3.1028e-10,,1.915,0.635,0.32,0
-3.14e-07,0,0,1.57e-09,0,0,1,6.6407e-19,3.1167e-05,0,1,0,-1.9481e-12,0.5,5.1371e-06,-1.3256e-13,0,0,3.1027e-10,,1.925,0.645,0.32,0
-1.9665e-07,0,0,-9.8327e-10,0,0,1,-5.7259e-19,3.0773e-05,0,1,0,-1.918e-12,0.5,5.1371e-06,-1.3256e-13,0,0,-1.9261e-10,,1.935,0.655,0.32,0
1.9665e-07,0,0,-9.8324e-10,0,0,1,6.6492e-19,3.0377e-05,0,1,0,-1.8878e-12,0.5,5.1371e-06,-5.1736e-14,0,0,-1.926e-10,,1.945,0.665,0.32,0
1.9665e-07,0,0,9.8329e-10,0,0,1,-5.7344e-19,2.9977e-05,0,1,0,-1.8573e-12,0.5,5.1371e-06,-5.1625e-14,0,0,1.9261e-10,,1.955,0.675,0.32,0
-5.0952e-07,0,0,-5.8105e-10,0,0,1,6.6492e-19,2.9574e-05,0,1,0,-1.8265e-12,0.5,5.1371e-06,-1.3256e-13,0,0,-1.1622e-10,,1.965,0.685,0.32,0
3.1286e-07,0,0,-1.5644e-09,0,0,1,-5.7175e-19,2.9168e-05,0,1,0,-1.7956e-12,0.5,5.1371e-06,-5.1792e-14,0,0,-3.0884e-10,,1.975,0.695,0.32,0
3.1287e-07,0,0,1.5643e-09,0,0,1,6.5984e-19,2.8759e-05,0,1,0,-1.7644e-12,0.5,5.1371e-06,-5.1903e-14,0,0,3.0883e-10,,1.985,0.705,0.32,0
-3.1285e-07,0,0,1.5643e-09,0,0,1,-5.7175e-19,2.8347e-05,0,1,0,-1.7329e-12,0.5,5.1371e-06,-1.3234e-13,0,0,3.0883e-10,,1.995,0.715,0.32,0
-2.2204e-12,0,0,4.4409e-14,0,0,1,6.5814e-19,2.7931e-05,0,1,0,-1.7012e-12,0.5,5.1371e-06,-1.3256e-13,0,0,-1.1102e-14,,2.005,0.725,0.32,0
-7.6699e-07,0,0,-3.8349e-09,0,0,1,-5.7344e-19,2.7513e-05,0,1,0,-1.6693e-12,0.5,5.1371e-06,-1.3273e-13,0,0,-7.6314e-10,,2.015,0.735,0.32,0
7.6699e-07,0,0,-3.835e-09,0,0,1,6.5391e-19,2.7091e-05,0,1,0,-1.6372e-12,0.5,5.1371e-06,-5.5622e-14,0,0,-7.6314e-10,,2.025,0.745,0.32,0
7.67e-07,0,0,3.835e-09,0,0,1,-5.7768e-19,2.6667e-05,0,1,0,-1.6048e-12,0.5,5.1371e-06,-5.5567e-14,0,0,7.6314e-10,,2.035,0.755,0.32,0
-7.6701e-07,0,0,3.8349e-09,0,0,1,6.5391e-19,2.6239e-05,0,1,0,-1.5721e-12,0.5,5.1371e-06,-1.3273e-13,0,0,7.6314e-10,,2.045,0.765,0.32,0
-3.2594e-07,0,0,-1.6298e-09,0,0,1,-5.7598e-19,2.5809e-05,0,1,0,-1.5393e-12,0.5,5.1371e-06,-1.3239e-13,0,0,-3.2186e-10,,2.055,0.775,0.32,0
3.2596e-07,0,0,-1.6298e-09,0,0,1,6.5052e-19,2.5375e-05,0,1,0,-1.5062e-12,0.5,5.1371e-06,-5.0571e-14,0,0,-3.2187e-10,,2.065,0.785,0.32,0
3.2596e-07,0,0,1.6298e-09,0,0,1,-5.853e-19,2.4938e-05,0,1,0,-1.4729e-12,0.5,5.1371e-06,-5.0626e-14,0,0,3.2186e-10,,2.075,0.795,0.32,0
-3.2596e-07,0,0,1.6298e-09,0,0,1,6.429e-19,2.4498e-05,0,1,0,-1.4393e-12,0.5,5.1371e-06,-1.3262e-13,0,0,3.2186e-10,,2.085,0.805,0.32,0
-2.3927e-07,0,0,-1.1963e-09,0,0,1,-5.853e-19,2.4055e-05,0,1,0,-1.4055e-12,0.5,5.1371e-06,-1.3262e-13,0,0,-2.3512e-10,,2.095,0.815,0.32,0
2.3927e-07,0,0,-1.1963e-09,0,0,1,6.412e-19,2.3609e-05,0,1,0,-1.3715e-12,0.5,5.1371e-06,-4.9683e-14,0,0,-2.3512e-10,,2.105,0.825,0.32,0
2.3927e-07,0,0,1.1963e-09,0,0,1,-5.8445e-19,2.316e-05,0,1,0,-1.3372e-12,0.5,5.1371e-06,-4.9627e-14,0,0,2.3512e-10,,2.115,0.835,0.32,0
-2.3926e-07,0,0,1.1963e-09,0,0,1,6.3951e-19,2.2708e-05,0,1,0,-1.3027e-12,0.5,5.1371e-06,-1.3256e-13,0,0,2.3512e-10,,2.125,0.845,0.32,0
-2.4847e-07,0,0,-1.2423e-09,0,0,1,-5.8149e-19,2.2252e-05,0,1,0,-1.268e-12,0.5,5.1371e-06,-1.3256e-13,0,0,-2.4429e-10,,2.135,0.855,0.32,0
2.4846e-07,0,0,-1.2423e-09,0,0,1,6.3697e-19,2.1794e-05,0,1,0,-1.233e-12,0.5,5.1371e-06,-4.9183e-14,0,0,-2.4429e-10,,2.145,0.865,0.32,0
2.4846e-07,0,0,1.2423e-09,0,0,1,-5.8276e-19,2.1332e-05,0,1,0,-1.1978e-12,0.5,5.1371e-06,-4.9238e-14,0,0,2.443e-10,,2.155,0.875,0.32,0
-2.4846e-07,0,0,1.2423e-09,0,0,1,6.3612e-19,2.0868e-05,0,1,0,-1.1624e-12,0.5,5.1371e-06,-1.3245e-13,0,0,2.4428e-10,,2.165,0.885,0.32,0
-2.6302e-07,0,0,-1.3151e-09,0,0,1,-5.8318e-19,2.04e-05,0,1,0,-1.1267e-12,0.5,5.1371e-06,-1.3273e-13,0,0,-2.5944e-10,,2.175,0.895,0.32,0
2.6302e-07,0,0,-1.3151e-09,0,0,1,6.3443e-19,1.9929e-05,0,1,0,-1.0908e-12,0.5,5.1371e-06,-6.0785e-14,0,0,-2.5942e-10,,2.185,0.905,0.32,0
2.6302e-07,0,0,1.3151e-09,0,0,1,-5.7852e-19,1.9455e-05,0,1,0,-1.0546e-12,0.5,5.1371e-06,-6.0785e-14,0,0,2.5943e-10,,2.195,0.915,0.32,0
-2.6303e-07,0,0,1.3151e-09,0,0,1,6.3866e-19,1.8979e-05,0,1,0,-1.0183e-12,0.5,5.1371e-06,-1.3262e-13,0,0,2.5943e-10,,2.205,0.925,0.32,0
-2.8702e-07,0,0,-1.4351e-09,0,0,1,-5.7429e-19,1.8498e-05,0,1,0,-9.8163e-13,0.5,5.1371e-06,-1.3267e-13,0,0,-2.8367e-10,,2.215,0.935,0.32,0
2.8702e-07,0,0,-1.4351e-09,0,0,1,6.3782e-19,1.8015e-05,0,1,0,-9.4478e-13,0.5,5.1371e-06,-6.5614e-14,0,0,-2.8368e-10,,2.225,0.945,0.32,0
2.8702e-07,0,0,1.4351e-09,0,0,1,-5.7344e-19,1.7529e-05,0,1,0,-9.0769e-13,0.5,5.1371e-06,-6.5781e-14,0,0,2.8367e-10,,2.235,0.955,0.32,0
-2.8702e-07,0,0,1.4351e-09,0,0,1,6.4332e-19,1.704e-05,0,1,0,-8.7037e-13,0.5,5.1371e-06,-1.3262e-13,0,0,2.8367e-10,,2.245,0.965,0.32,0
-1.7245e-07,0,0,-8.6224e-10,0,0,1,-5.6963e-19,1.6548e-05,0,1,0,-8.3281e-13,0.5,5.1371e-06,-1.3278e-13,0,0,-1.6843e-10,,2.255,0.975,0.32,0
1.7245e-07,0,0,-8.6223e-10,0,0,1,6.429e-19,1.6052e-05,0,1,0,-7.9502e-13,0.5,5.1371e-06,-5.2236e-14,0,0,-1.6841e-10,,2.265,0.985,0.32,0
1.7245e-07,0,0,8.6225e-10,0,0,1,-5.709e-19,1.5554e-05,0,1,0,-7.5699e-13,0.5,5.1371e-06,-5.207e-14,0,0,1.6843e-10,,2.275,0.995,0.32,0
-4.5902e-07,0,0,-5.7063e-10,0,0,1,6.4078e-19,1.5052e-05,0,1,0,-7.1873e-13,0.5,5.1371e-06,-1.3267e-13,0,0,-1.1431e-10,,2.285,1.005,0.32,0
2.8657e-07,0,0,-1.4329e-09,0,0,1,-5.6921e-19,1.4548e-05,0,1,0,-6.8023e-13,0.5,5.1371e-06,-5.5733e-14,0,0,-2.8272e-10,,2.295,1.015,0.32,0
2.8657e-07,0,0,1.4328e-09,0,0,1,6.4417e-19,1.404e-05,0,1,0,-6.4149e-13,0.5,5.1371e-06,-5.5622e-14,0,0,2.8272e-10,,2.305,1.025,0.32,0
-3.8859e-07,0,0,9.2271e-10,0,0,1,-5.6582e-19,1.3529e-05,0,1,0,-6.0253e-13,0.5,5.1371e-06,-1.3273e-13,0,0,1.8425e-10,,2.315,1.035,0.32,0
1.0202e-07,0,0,-5.1012e-10,0,0,1,6.4544e-19,1.3015e-05,0,1,0,-5.6332e-13,0.5,5.1371e-06,-6.1395e-14,0,0,-9.8449e-11,,2.325,1.045,0.32,0
1.0202e-07,0,0,5.1012e-10,0,0,1,-5.6158e-19,1.2498e-05,0,1,0,-5.2388e-13,0.5,5.1371e-06,-6.1229e-14,0,0,9.8457e-11,,2.335,1.055,0.32,0
-3.3759e-07,0,0,-6.6771e-10,0,0,1,6.4629e-19,1.1978e-05,0,1,0,-4.8421e-13,0.5,5.1371e-06,-1.3273e-13,0,0,-1.3342e-10,,2.345,1.065,0.32,0
2.3556e-07,0,0,-1.1778e-09,0,0,1,-5.6243e-19,1.1455e-05,0,1,0,-4.443e-13,0.5,5.1371e-06,-5.8897e-14,0,0,-2.3188e-10,,2.355,1.075,0.32,0
2.3557e-07,0,0,1.1779e-09,0,0,1,6.4883e-19,1.0929e-05,0,1,0,-4.0415e-13,0.5,5.1371e-06,-5.9008e-14,0,0,2.3188e-10,,2.365,1.085,0.32,0
-2.3557e-07,0,0,1.1779e-09,0,0,1,-5.5904e-19,1.0399e-05,0,1,0,-3.6377e-13,0.5,5.1371e-06,-1.3273e-13,0,0,2.3189e-10,,2.375,1.095,0.32,0
-2.2255e-07,0,0,-1.1127e-09,0,0,1,6.4967e-19,9.8669e-06,0,1,0,-3.2315e-13,0.5,5.1371e-06,-1.3273e-13,0,0,-2.1845e-10,,2.385,1.105,0.32,0
2.2254e-07,0,0,-1.1127e-09,0,0,1,-5.6074e-19,9.3314e-06,0,1,0,-2.823e-13,0.5,5.1371e-06,-5.0848e-14,0,0,-2.1845e-10,,2.395,1.115,0.32,0
2.2254e-07,0,0,1.1127e-09,0,0,1,6.4713e-19,8.7929e-06,0,1,0,-2.4121e-13,0.5,5.1371e-06,-5.0848e-14,0,0,2.1844e-10,,2.405,1.125,0.32,0
-4.3486e-07,0,0,5.1098e-11,0,0,1,-5.6243e-19,8.2512e-06,0,1,0,-1.9988e-13,0.5,5.1371e-06,-1.3278e-13,0,0,9.9559e-12,,2.415,1.135,0.32,0
2.1233e-07,0,0,-1.0616e-09,0,0,1,6.4374e-19,7.7065e-06,0,1,0,-1.5831e-13,0.5,5.1371e-06,-5.6122e-14,0,0,-2.085e-10,,2.425,1.145,0.32,0
2.1232e-07,0,0,1.0616e-09,0,0,1,-5.6921e-19,7.1587e-06,0,1,0,-1.1649e-13,0.5,5.1371e-06,-5.6455e-14,0,0,2.085e-10,,2.435,1.155,0.32,0
-2.1232e-07,0,0,1.0616e-09,0,0,1,6.3697e-19,6.6078e-06,0,1,0,-7.4424e-14,0.5,5.1371e-06,-1.3267e-13,0,0,2.0851e-10,,2.445,1.165,0.32,0
-4.996e-12,0,0,-5.5511e-15,0,0,1,-5.7556e-19,6.0538e-06,0,1,0,-3.2095e-14,0.5,5.1371e-06,-1.3267e-13,0,0,-5.5511e-15,,2.455,1.175,0.32,0
-2.7062e-07,0,0,-1.3531e-09,0,0,1,6.3019e-19,5.4968e-06,0,1,0,1.0513e-14,0.5,5.1371e-06,-1.3278e-13,0,0,-2.6691e-10,,2.465,1.185,0.32,0
2.7063e-07,0,0,-1.3531e-09,0,0,1,-5.8276e-19,4.9366e-06,0,1,0,5.3426e-14,0.5,5.1371e-06,-5.8342e-14,0,0,-2.669e-10,,2.475,1.195,0.32,0
2.7062e-07,0,0,1.3531e-09,0,0,1,6.2426e-19,4.3734e-06,0,1,0,9.6689e-14,0.5,5.1371e-06,-5.8287e-14,0,0,2.669e-10,,2.485,1.205,0.32,0
-2.7062e-07,0,0,1.3531e-09,0,0,1,-5.8615e-19,3.8071e-06,0,1,0,1.4037e-13,0.5,5.1371e-06,-1.3278e-13,0,0,2.669e-10,,2.495,1.215,0.32,0
-2.1823e-07,0,0,-1.0911e-09,0,0,1,6.2003e-19,3.2377e-06,0,1,0,1.846e-13,0.5,5.1371e-06,-1.3267e-13,0,0,-2.1432e-10,,2.505,1.225,0.32,0
2.1823e-07,0,0,-1.0911e-09,0,0,1,-5.9208e-19,2.6652e-06,0,1,0,2.2955e-13,0.5,5.1371e-06,-5.4678e-14,0,0,-2.1433e-10,,2.515,1.235,0.32,0
2.1823e-07,0,0,1.0911e-09,0,0,1,6.1495e-19,2.0897e-06,0,1,0,2.7554e-13,0.5,5.1371e-06,-5.4734e-14,0,0,2.1432e-10,,2.525,1.245,0.32,0
-2.1823e-07,0,0,1.0911e-09,0,0,1,-5.9631e-19,1.5111e-06,0,1,0,3.2307e-13,0.5,5.1371e-06,-1.3284e-13,0,0,2.1433e-10,,2.535,1.255,0.32,0
-1.973e-07,0,0,-9.865e-10,0,0,1,6.0817e-19,9.2934e-07,0,1,0,3.7297e-13,0.5,5.1371e-06,-1.3256e-13,0,0,-1.9349e-10,,2.545,1.265,0.32,0
-1.7637e-07,0,0,-2.9595e-09,0,0,1,-6.0224e-19,3.4454e-07,0,1,0,4.2658e-13,0.5,5.1371e-06,-5.6677e-14,0,0,-5.8054e-10,,2.555,1.275,0.32,0
-1.7637e-07,0,0,-2.9595e-09,0,0,1,-6.0224e-19,3.4454e-07,0,1,0,4.2658e-13,0.5,5.1371e-06,-5.6677e-14,0,0,-5.8054e-10,,2.56,1.28,0.32,0
